id,title,authors,publisher,publish_date,page_count,categories,ISBN,imageLink,description
-arJDCunTwEC,The Philosophy of Sex: Contemporary Readings,"Alan Soble,Nicholas P. Power,Raja Halwani",Rowman & Littlefield,2008,537,Health & Fitness,9780742547988,http://books.google.com/books/content?id=-arJDCunTwEC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"Thirty contemporary essays that explore philosophically, conceptually, and theologically the nature, social meanings, and morality of contemporary sexual phenomena. From publisher description."
tGwKQSrhDq8C,The Juvenile Sex Offender,"Howard E. Barbaree,William L. Marshall",Guilford Press,2008-06-19,396,Psychology,9781593859787,http://books.google.com/books/content?id=tGwKQSrhDq8C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"From leading scientists and practitioners, this authoritative work examines what is known about the nature and development of juvenile sexual offending, the consequences for both victims and perpetrators, and approaches to assessment, intervention, and relapse prevention. Pathways of normal sexual development are described, and the biological, social, and psychological processes that lead to sexual conduct problems are investigated. The book explores how juvenile offenders are dealt with in the mental health and criminal justice systems, reviews available psychological and pharmacological treatment approaches, and provides research-based recommendations for improving existing practices."
Ol4qmPRyCLgC,Prison Sex: Practice and Policy,Christopher Hensley,Lynne Rienner Publishers,2002,189,Social Science,9781588260871,http://books.google.com/books/content?id=Ol4qmPRyCLgC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"Sex in prison remains a taboo subject. This comprehensive volume explores prison sex, presenting original research on consensual and nonconsensual intercourse, as well as the effects of conjugal visitation policies and HIV/AIDS management."
HYfdMZEKIp4C,Marriage and Same-sex Unions: A Debate,"Lynn D. Wardle,William C. Duncan,Mark Strasser,David Orgon Coolidge",Greenwood Publishing Group,2003,396,Family & Relationships,9780275976538,http://books.google.com/books/content?id=HYfdMZEKIp4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,This in-depth introduction to the pivotal arguments for and against legalizing same-sex marriage attempts to exemplify the high quality of thoughtful discussion that is possible.
FKmVUwbUlGgC,"Sex, Youth, and Sex Education: A Reference Handbook",David Campos,ABC-CLIO,2002,316,Education,9781576077764,http://books.google.com/books/content?id=FKmVUwbUlGgC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"Compiles information and views on sex education for youth, including the history of sex education in the twentieth century, sexual violence against youth, sexual orientation, and youth with disabilities, and lists resources."
6WYZ0wNpZfIC,Men who Sell Sex: International Perspectives on Male Prostitution and HIV/AIDS,Peter Aggleton,Temple University Press,1999,282,Health & Fitness,9781566396691,http://books.google.com/books/content?id=6WYZ0wNpZfIC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"While much is known about prostitution and sex work from studies of female sex workers and their customers, relatively little is known about men who sell sex, either to women or other men. Particularly poorly understood are their motivations for doing so, the circumstances in which the sale of sex occurs, the meanings attached to the acts by both sex worker and client, and the HIV-related risks involved. Each chapter, written by a national expert, is based on months and even years of interviews with male sex workers, including young boys and elderly men in some countries. The workers discuss why they do the work, what it is like, and what their behavior means to them. For example, those who have regular sex with men often strenuously affirm their heterosexuality, though there is considerable variety in their attitudes. Each chapter relates the experiences of the male sex workers to the political economy of their neighborhood and assesses the implications of their work for HIV transmission and the AIDS epidemic. The researchers and the sex workers discuss the value of different kinds of health promotion interventions."
4odAR3HVJNcC,Problems of Education in India,"Ram Nath Sharma,Rajendra Kumar Sharma",Atlantic Publishers & Dist,2004,437,Education,9788171566129,http://books.google.com/books/content?id=4odAR3HVJNcC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"The Book Deals With The Problems Of Education : Pre-Primary, Primary, Secondary, Higher Secondary, College And University Level Education. It Discusses Various Spheres Of Education Like : Women Education, Adult Education, Education Of The Scheduled Castes And Scheduled Tribes. The Various Political, Technological And Social Impacts On Education Are Analysed. The Book Examines The Various Types Of Education : Population Education, Physical Education, Health Education, Religious And Moral Education, Technological Education, Teacher Education. Evaluating The Different Aims Of Education Like Education For Democracy, Education For National And Emotional Integration, Education For International And Inter-Cultural Understanding, It Discusses The Problems Peculiar To The Entire Structure Of Education : Administration And Supervision, Curriculum, Evaluation And Examination, Work Experience, Medium Of Instruction. It Studies Problems Peculiar To Expansion Of Education : Universalisation, Diversification, Text-Book Nationalisation, Standardisation, Indianisation And Modernisation. It Is Hoped That The Book Will Be Useful For Teachers, Academicians, Educational Planners, Researchers, Administrators As Well As For Common Readers."
h7yhw-4X0agC,Management Education in India - Perspectives and Challenges,Dharni P Sinha,ICFAI Books,2004-04-24,308,MANAGEMENT EDUCATION-INDIA.,9788178812793,http://books.google.com/books/content?id=h7yhw-4X0agC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"India as a nation has always provided room for innovations and entrepre- neurships. This has given rise to some of the best global schools. This juggernaut will roll on, not because of Government, but in spite of them. It is hoped this volume will bring s"
l8RSDUQMPfAC,Inclusive Education: Practical Implementation of the Least Restrictive Environment,"Lissa A. Power-deFur,Fred P. Orelove",Jones & Bartlett Learning,1997,361,Education,9780834208063,http://books.google.com/books/content?id=l8RSDUQMPfAC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"A comprehensive look at inclusion, this book provides success stories by administrators and teachers who have found that inclusion is the be st way to meet the least restrictive environment needs of their studen ts. Complete with checklists, in-service materials, and pre- and post- evaluation methods, this detailed guide will help you meet student nee ds in a way that complements the educational, fiscal, and legal outloo ks--as well as the attitudes--of your school division."
E5drXAMpBDwC,Irish Education: Its History and Structure,John Coolahan,Institute of Public Administration,1981,329,Education,9780906980118,http://books.google.com/books/content?id=E5drXAMpBDwC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,
_W1P0MvToTsC,"Education, Social Status, and Health","John Mirowsky,Catherine E. Ross",Transaction Publishers,2003,242,Social Science,9780202365824,http://books.google.com/books/content?id=_W1P0MvToTsC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"Education forms a unique dimension of social status, with qualities that make it especially important to health. It influences health in ways that are varied, present at all stages of adult life, cumulative, self-amplifying, and uniformly positive. Educational attainment marks social status at the beginning of adulthood, functioning as the main bridge between the status of one generation and the next, and also as the main avenue of upward mobility. It precedes the other acquired social statuses and substantially influences them, including occupational status, earnings, and personal and household income and wealth. Education creates desirable outcomes because it trains individuals to acquire, evaluate, and use information. It teaches individuals to tap the power of knowledge. Education develops the learned effectiveness that enables self-direction toward any and all values sought, including health. For decades American health sciences has acted as if social status had little bearing on health. The ascendance of clinical medicine within a culture of individualism probably accounts for that omission. But research on chronic diseases over the last half of the twentieth century forced science to think differently about the causes of disease. Despite the institutional and cultural forces focusing medical research on distinctive proximate causes of specific diseases, researchers were forced to look over their shoulders, back toward more distant causes of many diseases. Some fully turned their orientation toward the social status of health, looking for the origins of that cascade of disease and disability flowing daily through clinics. Why is it that people with higher socioeconomic status have better health than lower status individuals? The authors, who are well recognized for their strength in survey research on a broad national scale, draw on findings and ideas from many sciences, including demography, economics, social psychology, and the health sciences. People who are well educated feel in control of their lives, which encourages and enables a healthy lifestyle. In addition, learned effectiveness, a practical end of that education, enables them to find work that is autonomous and creative, thereby promoting good health. John Mirowsky and Catherine E. Ross are professors in both the Department of Sociology and Population Research Center at the University of Texas at Austin. ""Mirowsky and Ross have done the population health community a splendid service by presenting a compelling and complex story for the relationship between social status and health and identifying many important contentious issues for future theoretical debate and empirical exploration. I highly recommend [Education, Social Status, and Health] to all health researchers interested in the social and economic determinants of health and well-being."" -Gerry Veenstra, Canadian Journal of Sociology Online"
